右,形容主要以右手投球或擊球的。,這次的受測者包括八位差點在7~10桿之間，<右>打的男性業餘高爾夫運動員。
右,位置詞。不確定的位置。常用「左…右…」。,他的臉上生滿了潰瘡，模糊糊，紅黏黏的左一塊、<右>一塊，連鼻子都爛了一半。
右,表位置或方向一直變換。常用「左…右…」。,東尼顧左盼<右>，誇張地問道：「威瑪呢？她也躲起來了嗎？」
右,表反覆。常用「左…右…」。,我左想<右>想，府上可真是什麼都有了，就差仁義了。
右,普通名詞。保守的政治思想。,沒人猜得透毛下一步要怎麼走，是要糾左還是批<右>。
右,形容具有保守政治思想的。,她看到民進黨執政以來越來越<右>，越來越傾向於和國民黨搓圓仔湯，居然放棄了堅持反核四的原則，以及環保工業的政策。
心,普通名詞。位於動物胸腔，推運全身血液循環的器官。,你是否經常出現<心>痛及胸痛的症狀？
心,普通名詞。以心為形象製成的人造物。,我用蠟筆畫出兩顆<心>，一顆送妳，一顆給我。
心,普通名詞。接尾詞。特定平面的中心。,有一個農夫在早晨經過江邊，忽然看見江<心>浮現一團黑影。
心,普通名詞。物體內部包含中心點的部位。常用接尾詞。,PSA越強，球越快移向穩定的位置，扇型油線可用來導引球<心>到不易因旋轉而改變的慣性位置而使球產生彎曲(Hook)現像。
心,普通名詞。比喻對特定事物的認識見解。,在他<心>裡，他的作品就是人和大自然相互結合的呈現。
心,地方詞。比喻個人情緒所在的地方。,每當我看到這本書，<心>裡總有一種筆墨難以形容的感覺。
心,普通名詞。具有前述特質的想法或行為。常用接尾詞。,校長為了讓我們有上進<心>和榮譽感，因此推展榮譽制度。
心,普通名詞。想做特定事件的念頭。,在人手不足、經費有限的情形下，他們是<心>有餘而力不足。
心,地方詞。比喻人記憶所在的地方。,熟愁的舊景物容易喚起他<心>中的記憶。
心,普通名詞。心胸。,他的<心>很寬闊的，不是凡夫所能理解的。
心,普通名詞。心地。,你們班應該有很多長的普普，但是<心>很好的人吧！
心,普通名詞。人的感情或思想。,天氣涼爽，雖然微冷，但每個人的<心>卻是溫熱的。
血,普通名詞。動物體內循環系統中負責輸送養分、代謝廢物的液體，以脊椎動物的紅色血液為典型。,東部地區近年來常有缺<血>的情形發生。
血,形容顏色為紅的，像血一樣的。,改良過的<血>鸚鵡紅得發光，搶奪所有目光。
血,普通名詞。女子在月經期間由子宮所排出的血。,婦女每個月一次的月經排<血>是正常的生理現象。
血,普通名詞。比喻血統。,葡萄牙人<血>裡根本就混有中國成分。
濕,形容物體因吸收而富含水份超過正常狀態。,<濕>灰是焚燒成灰後，用水澆過，<濕>灰大概就永遠不能復燃了。
濕,形容物體表面有水份附著。,尼奧顧不得地<濕>，衝到門口，摸摸門下面，卻找不到鑰匙。
濕,形容物體變濕。,你看看我為了找你跑來跑去，衣服都<濕>了。
濕,使後述物體變濕。,好幾次落不停的雨<濕>了衣服，好幾次寒風凍得腳底發冷。
濕,形容濕度比正常狀態下高。,有些剛從國外來的人，不能適應這種又<濕>又冷的天氣。
濕,形容眼淚留在眼眶中。,忽然眼睛一<濕>，進去拿了皮包，掉頭而去。
濕,普通名詞。水墨畫筆勢的一種，含墨量多。,用筆上抑揚頓挫富有節奏感；用墨、用色上乾<濕>相濟、變化多端。
乾,形容物體表面沒有水份附著。,人們有時可使用<乾>的地面，有時可在水柱間嬉水。
乾,形容物體變乾。,亮光油可使指甲油更持久、明亮、平滑，比一般指甲油快<乾>。
乾,形容濕度比正常狀態下低。,氣象局研判這種又<乾>又涼的天氣起碼還會維持到周六。
乾,形容器官表面因體液分泌不足而缺乏滋潤。,<乾>皺的眼皮，緊緊閉著，祇有飢渴，沒有淚水。
乾,表不使用任何水份的。,把中午的炸醬由小碗肉丁<乾>炸改為水炸，把平均兩天喝一次湯改為七天才喝一次湯。
乾,普通名詞。接尾詞。加工製成的沒有水份的或含水份少的食品。,小魚<乾>含有豐富的鈣質和蛋白質，對成長中的孩子是很好的天然營養來源。
乾,將杯中剩餘的酒一次喝完。,最後他下了個結論，驕傲地把杯中酒<乾>了。
乾,以乾杯的方式將後述份量的酒喝完。,為我們這次合作<乾>一杯。
乾,形容比喻因過度使用金錢而沒有剩餘的。,戶頭又快<乾>了。
乾,表比喻只做後述事件而沒有其他的行動。,每天說你不合理的那個人是<乾>嫉妒。
乾,形容經雙方認可而沒有法律效力的親屬關係。,<乾>媽說她很自然就是把我當自己孩子。
乾,普通名詞。水墨畫筆勢的一種，含墨量少。,用筆上抑揚頓挫富有節奏感；用墨、用色上<乾>濕相濟、變化多端。
落,因疏忽而沒有列入應該列入的對象。,小姐說西莓蛋糕比蘋果的好吃，結果中午跟朋友去吃了午餐把這塊蛋糕給<落>了。
名字,普通名詞。人所取的用來代表特定單一生物的指稱。,你叫什麼<名字>？我們來交個朋友。
名字,普通名詞。人所取的用來代表特定種類的事物的指稱。,在西方，瓷器的<名字>就叫「中國」。
知道,了解後述事件的重要性並能夠執行。,周先生子女皆知上進，自己<知道>用功。
知道,具備後述能力。,人們也不<知道>該如何証明他的選擇是正確的。
知道,主觀做出後述判斷。,我<知道>他將來一定會出名。
因為,關聯連接詞。連接原因或理由。,我知道她沒有看到我的淚水，<因為>它們和雨水消融在一起了。
如果,關聯連接詞。連接假設條件。,爸爸常嚇唬我們，<如果>你們不乖，就會被關到少年觀護所！
鹽,普通名詞。白色結晶體，烹調食物時用來增加鹹度。常用接尾詞。,所謂開門七件事，就是柴米油<鹽>醬醋茶。
鹽,普通名詞。通指常溫下為晶體，由金屬離子和酸根離子組成的化合物。常用接尾詞。,沿海而生的白芒草具有抗<鹽>的特質。
洗,以水或清潔劑去掉物體上的污垢。,芝一直跪著，任由雨水把她的罪<洗>去。
洗,用前述液體或稠狀物潑灑到後述對象上，通常作為破壞手段。,債主屢次上門追討無果，今天率大批人馬，前往拉白布條抗議，並帶著大批雞蛋，準備蛋<洗>醫院。
洗,將曝光後的底片，以藥劑作顯影及定影。,他後來很胖，食菸很多，有時洗照片<洗>到身上燒了洞自己不知道。
洗,比喻消除記憶裝置中的資料。,日版《刀魂3》惡性BUG會<洗>去記憶卡所有存檔。
飛,在空中運動。,老鷹很快樂，因為他的孩子會<飛>了。
飛,人利用飛行器在空中旅行。,兩邊<飛>的爸爸，最滿意的就是看到孩子的成長。
飛,可被發射或投擲的物體在空中運動。,讓飛彈內導引控制系統保持既定高度，不要<飛>得太高讓敵艦發現，也不要<飛>得太低遭海浪擊落。
飛,突然出現。,如果我手上有一筆<飛>來橫財，我最想去哪裡旅行？
飛,在四處流傳。,人民幣將重估或升值，各種揣測及謠言滿天<飛>。
飛,散佈在四處。,沙子滿天<飛>，我們的嘴裡、眼裡、耳朵裡、頭髮裡全是沙子。
飛,表動作速度很快。,城管執法車竟拖著孕婦<飛>跑百米，受傷的孕婦躺在醫院，尚需接受兩天的觀察。
抓,用手、爪子或類似的工具，使物體固定在其中。,我一手<抓>著甘蔗，一手在東東的拉拔下，攀上了鐵牛車。
抓,用指頭、爪子或類似的工具在物體表面上劃過。,奇奇好高興，<抓>了<抓>頭想，原來性急也有好處哇！
抓,調查或逮捕非法對象。,整整十五年，平反了，可是竟然沒有一個人能說清當初<抓>他的罪名是什麼。
抓,尋找並捕獲後述對象。,貓不敢<抓>老鼠，因為老鼠太大隻了。
抓,比喻掌握。,上課進度加快，把上課內容在有限時間內<抓>重點、多作說明。
抓,比喻故意將特定行為視為不合規範的。,車子常進廠修理<抓>毛病，修也修不好，代理商只會推託。
抓,比喻估算適合的數值或時間。,我想大概<抓>一下價錢，看看我需換多少日幣？
抓,比喻在網路上尋找並取得資料。,請問怎麼<抓>資料庫最近7天內的資料﹖
樹,普通名詞。木本植物類的通稱，多年生植物，主要由樹幹及樹葉組成。,昨天晚上吹了一陣西風，把一棵碧綠的<樹>凋零了。
樹,比喻在商業上針對特定對象或管道經營。,對科研執著的精神，實為生醫所同仁<樹>一楷模。
樹,普通名詞。接尾詞。形狀像樹的物體。,在本論文中，我們用親子<樹>(parent tree)結構來表示家族的遺傳資料。
晚上,時間詞。太陽下山後到太陽出來前的時間。,那天<晚上>，李文秀發著高燒，小臉蛋兒燒得血紅，說了許多胡話。
躺,身體傾斜或平放，把重量由物體或他人支撐。,他一夜都沒有睡，我就讓他<躺>在我肩上睡一會。
躺,物體傾斜或倒在地面或其他物體上。,每當強烈颱風過境，總是會看到大王椰子忍耐不住<躺>了下來。
躺,物體平放在同一地點相當長的時間。,這些裝滿童年回憶的童玩，也只有<躺>在抽屜裡了！
躺,以輕鬆的方式休息。,你已經工作了七、八個小時，該<躺>一下了。
鳥,普通名詞。脊椎動物門的一類，卵生，身上有羽毛，有翅膀，通常會飛。常用接尾詞。,墳後的樹上，突然出現一隻人們從來沒見過的<鳥>，在不停地叫。
鳥,形容水準很差的。,花太多的時間陪著她，女生會覺得你很<鳥>沒有用。
鳥,普通名詞。比喻男子的外生殖器。,這兩天鬧得最大的，大概就是長庚溜<鳥>俠事件了吧?
皮,普通名詞。覆蓋在動物或植物體表面的有機組織。常用接尾詞。,如果我要了這張狼<皮>，蘇普會給他爹爹打死的。
皮,普通名詞。包裹在物體表面的部份。常用接尾詞。,有一種外包塑膠<皮>的鐵絲格子架，用於放置罐裝、瓶裝、盒裝食物的。
皮,普通名詞。形狀很薄的物體，只用於食物。常用接尾詞。,現在已近中秋，不過這天看來還要熱下去，我就給大家介紹一道清清爽爽的綠豆芽涼拌雞絲蛋<皮>。
皮,普通名詞。比喻人與人之間的距離。,人就是這麼脆弱，身心跟險惡的環境只隔著薄薄的一層<皮>。
皮,形容以皮革為主要材料所製成的。,為愛車選一套稱心如意的<皮>椅，可不是一件簡單的事。
皮,形容不守規矩的。,孩子變得比較<皮>、油條，不聽話了。
蛇,普通名詞。爬行動物，身體圓而細長，有鱗但沒有四肢。常用接尾詞。,一條小溪邊，野花草叢間，住著草<蛇>、青蛙、和螳螂三個小伙伴。
蛇,形容形狀像蛇的。,<蛇>窯是順著山坡地形以土磚砌成，窯身頗長。
蛇,普通名詞。接尾詞。以蛇為形象製成的人造物。,巧克力<蛇>什麼時候可以收到?
蛇,普通名詞。中國十二生肖之一，排在第六位。,屬<蛇>男性與女性都富有實力，是理想主義者的典型。
蛇,普通名詞。生肖屬蛇的人。　,<蛇>的貴人是猴，猴的貴人是<蛇>。
肚,普通名詞。接尾詞。物體形狀像肚子的部份。,酒杯的高腳和底座，其實專為方便舉杯而設計，拿杯座便不必觸碰杯<肚>。
肚,地方詞。比喻孕育胎兒的地方。,「你快說啊，是誰打掉你<肚>裡的小孩？」悅寧急著問。
肚,普通名詞。比喻生產能力。,生男生女都是在於男性方面，不要怪罪媽媽的<肚>不爭氣。
肚,普通名詞。比喻消化功能。,這一夜，張小凡輾轉反側，<肚>餓難耐，直到深夜，方才迷迷糊糊睡了過去。
肚,普通名詞。比喻人情緒所在的地方。,他的村里沒有三農問題，你<肚>裡不是滋味吧？
肚,普通名詞。比喻人知識所在的地方。,<肚>裡墨水的多少，對一個人而言真的是為其重要。
肚,地方詞。比喻物體的內部。,古人在此樹基部雷裂處，略加修鑿，成為樹廟，供奉神農金像，一時間香火不絕。逐漸古杉傷口癒合，金像裹進樹<肚>，故被稱為神樹。
肚,暫時量詞。描述事物的量。,生吞蛇膽男孩滿<肚>寄生蟲險送命。
肚,暫時量詞。描述人的情緒。,藝人沒戲拍，滿<肚>苦水心酸誰人知。
肚,暫時量詞。描述人的知識。,一位老師不開口，<肚>裡學問樣樣有，誰要有事請教它，還得自己去動手(猜文具用品)。
肝,普通名詞。脊椎動物的消化器官之一，主要功能為分泌膽汁，協助解毒代謝。,<肝>功能指數偏高時，醫生會要求病患臥床休息。
結,前述條狀物互相纏繞成的物品是後述對象。,她<結>著草環，幽幽編著自己的故事。
結,普通名詞。條狀物互相纏繞成的物品。常用接尾詞。,在早期水手們在他們的咽喉處用領巾打一個象徵好運的水手<結>。
結,前述對象長出的果實是後述對象。,茅叢是不會<結>穗的！
結,生物體生出後述有機組織。,請問<結>痂後的皮膚還需要擦藥膏嗎?
結,前述液體經物理變化所變成的固體或半固體是後述對象。,到了河邊，覺得河水好像靜止了，走近仔細一看，原來是<結>了冰。
結,前述對象所建立的特定關係是後述關係。,與人相處應多<結>一些好緣，多起一些歡喜心、感恩心、滿足的心。
結,普通名詞。比喻對特定事件特別在意的心理狀態，通常為負面事件。,真希望他能解開佩心中的<結>。
結,使動作或事件終止。,每位檢察官，幾乎都是超時工作，因為不超時，案子根本<結>不了。
結,說話時字音重複不順暢。,結巴<結>了半天才蹦出幾個字。
擦,兩物體在運動過程中表面接觸，通常造成輕微傷害。,巷道的石頭太滑，我滑了一跤，手<擦>破了皮，衣服弄髒了。
擦,物體在運動過程中接近但未碰觸到後述物體。,所幸，子彈與心臟<擦>邊而過，他活了下來。
擦,以手或手持物在物體表面反覆摩擦。,我從枯葉中站了起來，拍了拍屁股，<擦>了<擦>淚水，我終於醒悟了！
擦,用橡皮擦或類似工具去除錯誤或不需要的文字或圖案。,在圖層0上草稿，圖層1描線，描完線即可輕鬆<擦>除圖層0的草稿線了。
擦,用麵團抹過平底鐵板製作後述薄皮。,<擦>餅皮是用高筋麵粉處理後，在圓圓的鐵盤上烙製。
擦,普通名詞。接尾詞。用來擦拭物體表面以去除附著物的物品。,超輕板<擦>使用不費力，泡棉材質清洗容易。
擦,將油膏、粉末或液體塗抹在物體表面。,小寶貝長痱子，家長習慣幫寶寶<擦>痱子粉。
擦,將瓜果放在刨絲器上來回摩擦。,她們把蘿蔔<擦>成絲，大米磨成漿，再加入各種作料，就蒸成最好吃的蘿蔔糕。
擦,擬聲詞。模擬物體摩擦的聲音。,Sam拿出打火機，<擦>的一聲，點著了煙。
吹,聚攏嘴唇以口用力呼氣。,我拿一枝吸管輕輕一<吹>，泡泡就飛出來了。
吹,以吹氣的方式使火熄滅。,小同牽著周雨廷的手，一起<吹>了蠟燭。
吹,以吹氣的方式將後述材料製作成物品。,一群觀光客走到一個<吹>玻璃的攤位前面停下來觀看。
吹,演奏以口吹的樂器。,<吹>這種老曲子有種奇怪的感覺，好像在翻舊相簿一樣。
吹,氣流往特定方向移動。,小暑時節<吹>東風，大暑時節傍晚紅霞滿天，這都是颱風來臨的前兆，提醒民眾做好防颱準備。
吹,用會產生風的電器去除後述身體部位或物品上的多餘水份或氣味。,千辛萬苦洗好了澡，我換上乾淨的衣服，到房間<吹>頭髮去了。
吹,用後述會產生風的電器用品調整溫度。,在門診的病患常見的病史就是夜裏<吹>電風扇之後，早晨痛醒而且痛得無法行走。
吹,對特定對象的正面描述超過實際的程度。,徐水人民公社說好，<吹>得不得了，好多人都去看。
吹,關係無法維持或事件無法繼續進行。,王力宏坦承戀情<吹>了。
吏,普通名詞。在政府機關中處理事務的人。,<吏>是指的管理一般業務的，略等於今天之所謂事務官。
戎,國家或其他政治實體所設置的武裝組織。常用接尾詞。,他的題材，寫邊塞<戎>旅和秋思送別的詩很多。
耳,普通名詞。比喻動物的聽覺。,人家說狐狸<耳>很靈，多遠的壞話都聽得到。
耳,普通名詞。接尾詞。形狀像耳朵的物體。,石<耳>很好吃，但是價格是越來越貴。
腿,普通名詞。人類和動物軀幹以下，下肢踝骨以上的部份，包括內部構造。常用接尾詞。,爆香蒜頭，將鵝<腿>放入翻炒，至鵝<腿>外皮略乾。
腿,普通名詞。器物下半部支撐器物使之懸空的部份。常用接尾詞。,極為纖細的金屬椅<腿>上卻架著沉重的坐墊和椅背，使人坐上去有種輕飄飄的感覺。
腿,計算用腿部動作次數的單位，通常於踢、踹等動作。,你可以踹他幾<腿>，問他是不是個人啊。
腿,普通名詞。火腿。常用接尾詞。,陳年老雲<腿>味道更佳，是宴席上的佳品。
睡,普通名詞。動物本能自發的週期性休息。,一場好<睡>，醒來格外的有精神。
睡,容納以睡姿使用的後述人數。,這樣的帳棚可以<睡>幾個人啊？
睡,在後述地點過夜。,沒錢還是乖乖去<睡>馬路，別充闊！
睡,在睡覺時使用後述寢具。,有人喜歡<睡>記憶枕，有些人卻偏好其他種枕頭。
睡,比喻死掉。,與其這樣不如一開始就一<睡>永遠醒不過來！
睡,比喻放在同一地點相當長的時間沒有使用。,那隻<睡>在櫃子裡的T39用了約4年了吧。
睡,比喻使麵糰發酵。,做餃子皮的時候，讓麵團<睡>15分鐘就可以啦。
睡,比喻機器進入休眠狀態。,我的電腦<睡>了就醒不過來。
睡,與特定對象進行性行為。,有一次阿惠的爸爸又<睡>了別的女人，人家跑到家裡來要遮羞費。
呼吸,形容容許氣體通過。,會<呼吸>的衣服布料研發成功，十年後才大發利市。
呼吸,普通名詞。生物體透過特定器官與外界進行的交換氣體。,她在還是在25歲的年華，嚥下<呼吸>留下無限的嘆息。
呼吸,普通名詞。比喻人類群體共同表現的發展與變化趨勢。,祈禱是信仰生活的<呼吸>，沒有祈禱，就沒有信仰生活。
新,形容特定對象剛產生不久。,網路為一項很<新>的科技，也是一個很<新>的人類社會文化。
新,形容還沒使用過或看起來像還沒使用過的。,年初一，也就是元旦，每個人都穿上<新>衣服，出去拜年。
新,形容關係剛產生不久。,思東在喜宴上，認識了幾位<新>朋友，大家談得很愉快。
新,形容和原來不一樣的。,學術成就的衡量是在<新>理念、<新>思想與<新>知識的創生。
新,表過去不久的時間。,歡迎光臨，試試我們今年夏天<新>出品的保養系列好嗎﹖
玩,進行後述遊戲，通常從過程中得到樂趣。,男生最喜歡<玩>殺刀，騎馬打仗，官兵捉強盜﹔女生則是跳橡皮筋，翻花股。
玩,進行後述賽局，強調其獲利或損失的結果。,老施坐了貨真價實的二十五年牢，國民黨要<玩>真的當然顯得可笑無比，是貨真價實的廢話。
玩,進行沒有特定目的的訪問。,我竭誠的歡迎各位到后里鄉來<玩>，你一定會覺得不虛此行。
玩,沒有特定目的用手撥弄後述對象。,小捲毛男孩長越大越喜歡<玩>腳腳現在睡覺也不要熊熊了。
玩,出自高度興趣，徹底深入研究後述對象。,歐青峰，高三時就買網路卡回家接電腦<玩>網路，現在是清大BBS站的站長。
玩,比喻以玩的態度做特定事情。,我承認我是有點鬧著<玩>的心態，但是我跟你說的是真實的故事。
玩,使用不正當的方式做後述事件。,行動電話競爭愈趨激烈，業者近來紛紛在費率上<玩>花招，抓住客戶。
玩,戲弄。,為人師表的人千萬不要有<玩>學生的心態才好。
玩,使用不誠懇的態度處理後述關係。,他揮舞著痛手，咆哮起來：「是你不肯上進，整天<玩>女人，交朋友，說笑話，正事不做。」
核,有權力的機構或人經審查後批准。,老實說以您的條件就算<核>了，額度也不高。
核,核對。,14:00下午已確定匯入款項囉!請您<核>一下帳唷!
無所謂,形容沒有太大影響。,貝珍表面上毫<無所謂>，內心卻有著說不出的痛苦，我覺得她既可憐又可愛。
無所謂,形容說話者認為沒有重大影響的。,他說：「不論她是蘇俄人或外國人都<無所謂>，只要我們能找到共通的語言即可。」
操,咒罵語。,「<操>你奶奶的！」凌勝朝他跳了起來，抓住他的衣襟，朝他臉上揮拳打去。
想到,思考過去的事件，強調動作的結果。,相對的，不少大陸的親人<想到>多年來的吃苦，難免也覺得這是理所當然的。
想到,因分開而思念後述對象，強調動作的結果。,等你安靜下來，在眾多的朋友裡，就是獨獨會先<想到>她，想她其實已經成為一種習慣。
想到,經推測得知後述結果，強調動作的結果。,弄好先睡覺，明天你還得幫我忙呢！∥我早<想到>了，晒書，對不對﹖
操,專有名詞。東漢末年的宰相，挾天子以令諸侯。「曹操」的縮寫。,既然司馬先生是在<操>先生作丞相以後才真的到了曹營，那又是什麼時候？
結實,形容肌肉組織緊密。,當我不小心跌倒時，他會用<結實>有力的手抱我起來。
結實,表受力者接受動作中全部的力量。,她<結實>給他一拳。
發言,普通名詞。對眾人表示的意見。,林光華要求將自己對此事的<發言>列入會議紀錄，這項提案終於以送請縣府研究辦理獲得通過。
言語,普通名詞。以口語媒介表達出來的訊息。,華輝也察覺自己<言語>中有了破綻，當即岔開話頭。
言語,普通名詞。人類用來溝通的語音系統。,菲律賓與中華民國地理上最接近，<言語>相通，相處最為和諧。
言語,普通名詞。說話時選用的詞語。,婆婆是老人家，她比兒子還不能接受離婚的事實，犯不著對她<言語>尖酸，寧可把心力用來研究如何讓前夫拿出多一點錢來。
口語,普通名詞。用口發出，有系統地以聲音傳遞訊息的媒介。,智財觀念不應有任何投機取巧的想法：「宏碁公司除了老公老婆不賣外，其他都賣。」施先生以輕鬆的<口語>表示。
口語,普通名詞。用口發出的語言形式，通常用於比較不正式的場合。,<口語>與書面語有甚麼差異呢?
口語,形容以不正式口說語言表達的。,這齣現代歌劇以現實世界為故事背景，音樂編寫優美歌詞與唸白均極為白話，甚至因太過<口語>而完全失去韻腳。
口語,用口說話的方式。,許多村落雖有舊名，但都在國民政府退守台灣後，由政府取了「標準化」、足以「振奮人心」的新村名，不過居民<口語>之間還是使用舊名。
自以為是,形容認為自己的看法或作法是正確的，通常隱含說話者不認同。,老實說，在我認為，他們不過是另一種<自以為是>，斥人為非的宗教而已。
信以為真,形容相信前述不實的陳述是真實的。,陳文茜和李敖在「高手過招」，聽得記者一楞一楞，<信以為真>就振筆疾書，其實那只是「情境談話」。
不以為忤,形容不在意前述可能有損自己權益的事件。,陳素珍最早是在華視李如麟班底中演歌仔戲，而後才往台視發展，由於個性開朗活潑，許多製作人都找她演甘草人物，她也<不以為忤>。
梁,普通名詞。搭建在水面上連接兩岸以供人車通行的建築物。,易學津<梁>：「津」為渡口，「<梁>」為橋樑的意思，為提供理解研究《易》之相關基礎著作，整合易研究階段性定論供初學參閱。
梁,普通名詞。建築物中用來支撐該建築物的水平長型條狀物。,在悠悠的樂聲中，阿淘哥的聲音，像餘音繞<梁>般不絕於耳，是非常值得仔細聆聽的好音樂！
梁,普通名詞。接尾詞。物體中央突起呈長條狀的部份。,牛河<梁>為山谷間西南至東北走向的漫長山<梁>。
秦,時間詞。中國朝代名，西元前248年至西元前207年，由秦始皇所建立。,中國自<秦>以來二千年，皆專制黑暗政體之史也。
乾,專有名詞。清高宗的年號。「乾隆」的縮寫。,在中國歷代王朝中，清朝康雍<乾>盛世時期國力達到了頂峰。
乾,專有名詞。姓。,家住台南的<乾>先生，今年57歲，有痛風及高血壓病史。
水體,普通名詞。覆蓋地球表面固定區域的水。,根據環保局監測的資料發現，多數河段屬於丁級<水體>，必須高級處理才能作為公共用水。
水體,普通名詞。固定範圍內聚積的水。,阿基米德原理F=rV，F=排開之<水體>重量，r =水的重量密度，V=所排開水的體積。
師範學院,普通名詞。專門培養小學師資的獨立學院。,國立台北<師範學院>徵助理教授(含)以上師資二名。
師範學院,地方詞。師範學院的建築物及建築物所在的位置。,民國四十一年於現今台北市立<師範學院>，舉行第一屆大學聯合運動大會。
歸屬,普通名詞。情感上的寄託。,一股根植土地的情感，讓李冰丹驛動的心找到了<歸屬>。
引以為鑑,形容比喻以前述負面對象作為警惕。,二名年輕少前天下午和晚上，皆因意外車禍不幸死亡，其家屬哀痛逾恆，值得年輕朋友<引以為鑑>。
引以為鑑,形容比喻以前述正面對象作為學習榜樣。,學者同時指出，戰爭期間，美軍以精密、尖端的武器系統掌握絕佳的作戰優勢，我國應<引以為鑑>，加強研究軍事戰技及國防、心防，以因應台海可能發生的戰爭。
引以為鑒,形容比喻以前述負面對象作為警惕。,歷史作為一種記錄，被普遍認為是後人可<引以為鑒>的鏡子。
引以為鑒,形容比喻以前述正面對象作為學習榜樣。,下午要上課，今次終於給我遇上一位好老師。好的老師真的很難求，我很明白學生對名師指點的期盼，也讓我<引以為鑒>，常常警惕自己。
引以為怒,因前述事件而感到憤怒。,何必與他爭一時之勝負呢？況且，他的不當作風既然人人<引以為怒>，就時時以他作為警惕自我的標竿，好讓自己不重蹈覆轍。
引以為恥,因前述對象而感到可恥。,如果我們不滿意自己的形象，並<引以為恥>，就會多方設法掩飾，不讓人見到真面目，於是變得不友善，很難相處。
引以為惕,形容比喻以前述負面對象作為警惕。,台灣評比向下滑落，實值全民憂心，政府更應<引以為惕>。
深以為傲,形容因前述對象而感到非常驕傲。,客家族群非常刻苦耐勞與務實，有非常好的傳統，這是客家人<深以為傲>的。
引以為榮,形容因前述對象而感到光榮。,愈是完美的作品，創作家便愈是<引以為榮>。
引以為樂,形容將經歷前述事件當成享受的。,他停車在空地,餵流浪狗 吃麵包，你以為他喜愛動物，但換到另一場景，他卻按喇叭嚇狗，並<引以為樂>。
引以為憂,因特定對象而感到憂慮。,筆者以為台灣的農業危機確已到了讓我們不得不重視和<引以為憂>的地步了。
引以為憾,形容因前述對象而感到遺憾。,喜歡方城之戰的人，如果碰上「三缺一」，那絕對會<引以為憾>。
發掘,開發特定對象未被發現的部份。,土城是好地方，我也常跑土城，我會再多<發掘>土城好玩又好吃的地方。
無以為繼,沒有辦法繼續維持或進行，通常指有經濟困難。,為了避免企業突然不提供捐款，導致電台<無以為繼>的窘況，才會有這樣的決定。
難以為繼,沒有辦法繼續維持或進行，通常指有經濟困難。,雖然莎芭提妮用盡各種技巧，追成二比二平手，最後一盤卻<難以為繼>，以二比六向席莉絲稱臣，結束一場惡鬥。
賴以為生,形容用來維持生活的基本需求的。,東港鎮臨海佇地，漁業是鎮上居民<賴以為生>的行業之一。
六親不認,完全無法認出近親。,精神病患邱姓男子母親的報案指稱，患有精神病的邱姓男子病發<六親不認>，取家中竹棒欲攻擊其父，她要求警員將兒子強制送醫。
六親不認,比喻完全不顧惜親情。,今日在拜金主義的熏染下，有人可以為了金錢殺害自己的父母兄弟，甚至自殘都在所不惜，為了區區幾個錢<六親不認>的醜惡嘴臉，委實令人不恥！
六親不認,比喻對所有對象都無法分辨。,雖然抗癌藥對癌細胞有效，但是，同樣的，它也會<六親不認>的殺死身體內的正常細胞，引起許多副作用。
六親不認,形容比喻完全忽視社會關係的嚴重程度的。,這漫畫到底有多好看呢，好看到一種接近<六親不認>的境界嗎？
六親不認,比喻做事的態度維持不變，不受影響。,在充滿人情味的臺灣有多少人能像他一樣做個排練場上<六親不認>的暴君呢？
不覺,沒有察覺到情況變化。,社會傷痕累累，有的已經結疤了，而我們恍然<不覺>。
不覺,後述事件在沒有主動意識下發生，出於自然而非做作。,今天才知道自己的親生母親正在受苦，想到這些，<不覺>又流下眼淚。
長,形容同一物體兩端點之間的長度大。,有一種叫做臘腸樹果實的果梗非常<長>，長度超過50公分。
長,形容兩端點之間的路徑距離大。,在直線行駛時，軸距愈<長>的車子，它的穩定性就愈好。
長,形容事件持續的時間間隔大。,每個月我的月經量都很多，而且經期很<長>。
長,形容文本從開始到結束的字數多或篇幅大。,雖然文章<長>了一點，但畢竟是我們同學的原創作品啊。
長,形容買賣時間差距大。,除非發生中東情勢等突發性變數，否則配合國內景氣面不再惡化的利多，走勢可望修正為短空對中<長>多。
長,前述長度增加的長度等同後述長度。,「言之不足，故<長>言之。」說它還不夠，就把話拉長來說。
長,前述時間增加的時間等同後述時間。,由於地球繞日公轉，太陽日比恆星日<長>了約4分鐘。
長,文本從開始到結束的篇幅是後述對象。,每篇論文<長>20頁。
長,普通名詞。物體的長度。,今天，老師教我們用布尺量課桌之間的<長>與寬。
長,普通名詞。時間的長度。,另外，還有在聆聽音樂時，用蠟筆畫出聽音樂的感受。活動持續兩天，全<長>八小時。
長,表後述事件一直持續。,這首詩的最後一節是：沈寂悲慘<長>籠罩，身心俱疲難復熬，或恐無聲也無息。
長,專精於後述技術或領域。,她從不避諱是張愛玲的忠實信徒，實則另有所<長>。施早期作品如（約伯的後裔）等，已經延伸張一手泡製的「女性的鬼話」（Female Gothic）。
長,普通名詞。專精的技術或領域。,兩家公司各擅其<長>，究竟鹿死誰手，有待市場人士及用戶進一步觀察。
長,形容評論前述對象的是非。常用「…長…短」。,這群女人又在東家<長>，西家短了。
